id	document	label
11763	화요일 프로들 있나	2
11764	화요일에 할 예정인 프로들 있나	2
11765	화요일 프로들 전체적으로 보여 줄래	2
11766	화요일에 할 예정인 프로들 전체적으로 보여 줄래	2
11767	화요일 프로들 모두 다 보여 줄래	2
11768	화요일에 할 예정인 프로들 모두 다 보여 줄래	2
11769	목요일 프로들 있나	2
11770	목요일에 할 예정인 프로들 있나	2
11771	목요일 프로들 전체적으로 보여 줄래	2
11772	목요일에 할 예정인 프로들 전체적으로 보여 줄래	2
11773	목요일 프로들 모두 다 보여 줄래	2
11774	목요일에 할 예정인 프로들 모두 다 보여 줄래	2
11775	토요일 프로들 있나	2
11776	토요일에 할 예정인 프로들 있나	2
11777	토요일 프로들 전체적으로 보여 줄래	2
11778	토요일에 할 예정인 프로들 전체적으로 보여 줄래	2
11779	토요일 프로들 모두 다 보여 줄래	2
11780	토요일에 할 예정인 프로들 모두 다 보여 줄래	2
11781	프로그램 있나	2
11782	프로그램 전체적으로 보여 줄래	2
11783	프로그램 모두 다 보여 줄래	2
11784	다음주 오전에 프로그램 있나	2
11785	다음주 오전에에 하는 프로그램 있나	2
11786	다음주 오전에 프로그램 전체적으로 보여 줄래	2
11787	다음주 오전에에 하는 프로그램 전체적으로 보여 줄래	2
11788	다음주 오전에 프로그램 모두 다 보여 줄래	2
11789	다음주 오전에에 하는 프로그램 모두 다 보여 줄래	2
11790	내일 오후에 프로그램 있나	2
11791	내일 오후에에 하는 프로그램 있나	2
11792	내일 오후에 프로그램 전체적으로 보여 줄래	2
11793	내일 오후에에 하는 프로그램 전체적으로 보여 줄래	2
11794	내일 오후에 프로그램 모두 다 보여 줄래	2
11795	내일 오후에에 하는 프로그램 모두 다 보여 줄래	2
11796	오늘 오전에 프로그램 있나	2
11797	오늘 오전에에 하는 프로그램 있나	2
11798	오늘 오전에 프로그램 전체적으로 보여 줄래	2
11799	오늘 오전에에 하는 프로그램 전체적으로 보여 줄래	2
11800	오늘 오전에 프로그램 모두 다 보여 줄래	2
11801	오늘 오전에에 하는 프로그램 모두 다 보여 줄래	2
11802	1시의 프로그램 있나	2
11803	1시의에 하는 프로그램 있나	2
11804	1시의 프로그램 전체적으로 보여 줄래	2
11805	1시의에 하는 프로그램 전체적으로 보여 줄래	2
11806	1시의 프로그램 모두 다 보여 줄래	2
11807	1시의에 하는 프로그램 모두 다 보여 줄래	2
11808	5시의 프로그램 있나	2
11809	5시의에 하는 프로그램 있나	2
11810	5시의 프로그램 전체적으로 보여 줄래	2
11811	5시의에 하는 프로그램 전체적으로 보여 줄래	2
11812	5시의 프로그램 모두 다 보여 줄래	2
11813	5시의에 하는 프로그램 모두 다 보여 줄래	2
11814	9시의 프로그램 있나	2
11815	9시의에 하는 프로그램 있나	2
11816	9시의 프로그램 전체적으로 보여 줄래	2
11817	9시의에 하는 프로그램 전체적으로 보여 줄래	2
11818	9시의 프로그램 모두 다 보여 줄래	2
11819	9시의에 하는 프로그램 모두 다 보여 줄래	2
11820	13시의 프로그램 있나	2
11821	13시의에 하는 프로그램 있나	2
11822	13시의 프로그램 전체적으로 보여 줄래	2
11823	13시의에 하는 프로그램 전체적으로 보여 줄래	2
11824	13시의 프로그램 모두 다 보여 줄래	2
11825	13시의에 하는 프로그램 모두 다 보여 줄래	2
11826	17시의 프로그램 있나	2
11827	17시의에 하는 프로그램 있나	2
11828	17시의 프로그램 전체적으로 보여 줄래	2
11829	17시의에 하는 프로그램 전체적으로 보여 줄래	2
11830	17시의 프로그램 모두 다 보여 줄래	2
11831	17시의에 하는 프로그램 모두 다 보여 줄래	2
11832	21시의 프로그램 있나	2
11833	21시의에 하는 프로그램 있나	2
11834	21시의 프로그램 전체적으로 보여 줄래	2
11835	21시의에 하는 프로그램 전체적으로 보여 줄래	2
11836	21시의 프로그램 모두 다 보여 줄래	2
11837	21시의에 하는 프로그램 모두 다 보여 줄래	2
11838	오전 1시의 프로그램 있나	2
11839	오전 1시의에 하는 프로그램 있나	2
11840	오전 1시의 프로그램 전체적으로 보여 줄래	2
11841	오전 1시의에 하는 프로그램 전체적으로 보여 줄래	2
11842	오전 1시의 프로그램 모두 다 보여 줄래	2
11843	오전 1시의에 하는 프로그램 모두 다 보여 줄래	2
11844	오후 1시의 프로그램 있나	2
11845	오후 1시의에 하는 프로그램 있나	2
11846	오후 1시의 프로그램 전체적으로 보여 줄래	2
11847	오후 1시의에 하는 프로그램 전체적으로 보여 줄래	2
11848	오후 1시의 프로그램 모두 다 보여 줄래	2
11849	오후 1시의에 하는 프로그램 모두 다 보여 줄래	2
11850	오전 6시의 프로그램 있나	2
11851	오전 6시의에 하는 프로그램 있나	2
11852	오전 6시의 프로그램 전체적으로 보여 줄래	2
11853	오전 6시의에 하는 프로그램 전체적으로 보여 줄래	2
11854	오전 6시의 프로그램 모두 다 보여 줄래	2
11855	오전 6시의에 하는 프로그램 모두 다 보여 줄래	2
11856	오후 6시의 프로그램 있나	2
11857	오후 6시의에 하는 프로그램 있나	2
11858	오후 6시의 프로그램 전체적으로 보여 줄래	2
11859	오후 6시의에 하는 프로그램 전체적으로 보여 줄래	2
11860	오후 6시의 프로그램 모두 다 보여 줄래	2
11861	오후 6시의에 하는 프로그램 모두 다 보여 줄래	2
11862	오전 11시의 프로그램 있나	2
11863	오전 11시의에 하는 프로그램 있나	2
11864	오전 11시의 프로그램 전체적으로 보여 줄래	2
11865	오전 11시의에 하는 프로그램 전체적으로 보여 줄래	2
11866	오전 11시의 프로그램 모두 다 보여 줄래	2
11867	오전 11시의에 하는 프로그램 모두 다 보여 줄래	2
11868	오후 11시의 프로그램 있나	2
11869	오후 11시의에 하는 프로그램 있나	2
11870	오후 11시의 프로그램 전체적으로 보여 줄래	2
11871	오후 11시의에 하는 프로그램 전체적으로 보여 줄래	2
11872	오후 11시의 프로그램 모두 다 보여 줄래	2
11873	오후 11시의에 하는 프로그램 모두 다 보여 줄래	2
11874	1일 뒤의 프로그램 있나	2
11875	1일 뒤의에 하는 프로그램 있나	2
11876	1일 뒤의 프로그램 전체적으로 보여 줄래	2
11877	1일 뒤의에 하는 프로그램 전체적으로 보여 줄래	2
11878	1일 뒤의 프로그램 모두 다 보여 줄래	2
11879	1일 뒤의에 하는 프로그램 모두 다 보여 줄래	2
11880	2일 뒤의 프로그램 있나	2
11881	2일 뒤의에 하는 프로그램 있나	2
11882	2일 뒤의 프로그램 전체적으로 보여 줄래	2
11883	2일 뒤의에 하는 프로그램 전체적으로 보여 줄래	2
11884	2일 뒤의 프로그램 모두 다 보여 줄래	2
11885	2일 뒤의에 하는 프로그램 모두 다 보여 줄래	2
11886	3일 뒤의 프로그램 있나	2
11887	3일 뒤의에 하는 프로그램 있나	2
11888	3일 뒤의 프로그램 전체적으로 보여 줄래	2
11889	3일 뒤의에 하는 프로그램 전체적으로 보여 줄래	2
11890	3일 뒤의 프로그램 모두 다 보여 줄래	2
11891	3일 뒤의에 하는 프로그램 모두 다 보여 줄래	2
11892	4일 뒤의 프로그램 있나	2
11893	4일 뒤의에 하는 프로그램 있나	2
11894	4일 뒤의 프로그램 전체적으로 보여 줄래	2
11895	4일 뒤의에 하는 프로그램 전체적으로 보여 줄래	2
11896	4일 뒤의 프로그램 모두 다 보여 줄래	2
11897	4일 뒤의에 하는 프로그램 모두 다 보여 줄래	2
11898	5일 뒤의 프로그램 있나	2
11899	5일 뒤의에 하는 프로그램 있나	2
11900	5일 뒤의 프로그램 전체적으로 보여 줄래	2
11901	5일 뒤의에 하는 프로그램 전체적으로 보여 줄래	2
11902	5일 뒤의 프로그램 모두 다 보여 줄래	2
11903	5일 뒤의에 하는 프로그램 모두 다 보여 줄래	2
11904	6일 뒤의 프로그램 있나	2
11905	6일 뒤의에 하는 프로그램 있나	2
11906	6일 뒤의 프로그램 전체적으로 보여 줄래	2
11907	6일 뒤의에 하는 프로그램 전체적으로 보여 줄래	2
11908	6일 뒤의 프로그램 모두 다 보여 줄래	2
11909	6일 뒤의에 하는 프로그램 모두 다 보여 줄래	2
11910	화요일 프로그램 있나	2
11911	화요일에 하는 프로그램 있나	2
11912	화요일 프로그램 전체적으로 보여 줄래	2
11913	화요일에 하는 프로그램 전체적으로 보여 줄래	2
11914	화요일 프로그램 모두 다 보여 줄래	2
11915	화요일에 하는 프로그램 모두 다 보여 줄래	2
11916	목요일 프로그램 있나	2
11917	목요일에 하는 프로그램 있나	2
11918	목요일 프로그램 전체적으로 보여 줄래	2
11919	목요일에 하는 프로그램 전체적으로 보여 줄래	2
11920	목요일 프로그램 모두 다 보여 줄래	2
11921	목요일에 하는 프로그램 모두 다 보여 줄래	2
11922	토요일 프로그램 있나	2
11923	토요일에 하는 프로그램 있나	2
11924	토요일 프로그램 전체적으로 보여 줄래	2
11925	토요일에 하는 프로그램 전체적으로 보여 줄래	2
11926	토요일 프로그램 모두 다 보여 줄래	2
11927	토요일에 하는 프로그램 모두 다 보여 줄래	2
11928	다음주 오전에 프로그램 있나	2
11929	다음주 오전에에 할 예정인 프로그램 있나	2
11930	다음주 오전에 프로그램 전체적으로 보여 줄래	2
11931	다음주 오전에에 할 예정인 프로그램 전체적으로 보여 줄래	2
11932	다음주 오전에 프로그램 모두 다 보여 줄래	2
11933	다음주 오전에에 할 예정인 프로그램 모두 다 보여 줄래	2
11934	내일 오후에 프로그램 있나	2
11935	내일 오후에에 할 예정인 프로그램 있나	2
11936	내일 오후에 프로그램 전체적으로 보여 줄래	2
11937	내일 오후에에 할 예정인 프로그램 전체적으로 보여 줄래	2
11938	내일 오후에 프로그램 모두 다 보여 줄래	2
11939	내일 오후에에 할 예정인 프로그램 모두 다 보여 줄래	2
11940	오늘 오전에 프로그램 있나	2
11941	오늘 오전에에 할 예정인 프로그램 있나	2
11942	오늘 오전에 프로그램 전체적으로 보여 줄래	2
11943	오늘 오전에에 할 예정인 프로그램 전체적으로 보여 줄래	2
11944	오늘 오전에 프로그램 모두 다 보여 줄래	2
11945	오늘 오전에에 할 예정인 프로그램 모두 다 보여 줄래	2
11946	1시의 프로그램 있나	2
11947	1시의에 할 예정인 프로그램 있나	2
11948	1시의 프로그램 전체적으로 보여 줄래	2
11949	1시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
11950	1시의 프로그램 모두 다 보여 줄래	2
11951	1시의에 할 예정인 프로그램 모두 다 보여 줄래	2
11952	5시의 프로그램 있나	2
11953	5시의에 할 예정인 프로그램 있나	2
11954	5시의 프로그램 전체적으로 보여 줄래	2
11955	5시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
11956	5시의 프로그램 모두 다 보여 줄래	2
11957	5시의에 할 예정인 프로그램 모두 다 보여 줄래	2
11958	9시의 프로그램 있나	2
11959	9시의에 할 예정인 프로그램 있나	2
11960	9시의 프로그램 전체적으로 보여 줄래	2
11961	9시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
11962	9시의 프로그램 모두 다 보여 줄래	2
11963	9시의에 할 예정인 프로그램 모두 다 보여 줄래	2
11964	13시의 프로그램 있나	2
11965	13시의에 할 예정인 프로그램 있나	2
11966	13시의 프로그램 전체적으로 보여 줄래	2
11967	13시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
11968	13시의 프로그램 모두 다 보여 줄래	2
11969	13시의에 할 예정인 프로그램 모두 다 보여 줄래	2
11970	17시의 프로그램 있나	2
11971	17시의에 할 예정인 프로그램 있나	2
11972	17시의 프로그램 전체적으로 보여 줄래	2
11973	17시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
11974	17시의 프로그램 모두 다 보여 줄래	2
11975	17시의에 할 예정인 프로그램 모두 다 보여 줄래	2
11976	21시의 프로그램 있나	2
11977	21시의에 할 예정인 프로그램 있나	2
11978	21시의 프로그램 전체적으로 보여 줄래	2
11979	21시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
11980	21시의 프로그램 모두 다 보여 줄래	2
11981	21시의에 할 예정인 프로그램 모두 다 보여 줄래	2
11982	오전 1시의 프로그램 있나	2
11983	오전 1시의에 할 예정인 프로그램 있나	2
11984	오전 1시의 프로그램 전체적으로 보여 줄래	2
11985	오전 1시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
11986	오전 1시의 프로그램 모두 다 보여 줄래	2
11987	오전 1시의에 할 예정인 프로그램 모두 다 보여 줄래	2
11988	오후 1시의 프로그램 있나	2
11989	오후 1시의에 할 예정인 프로그램 있나	2
11990	오후 1시의 프로그램 전체적으로 보여 줄래	2
11991	오후 1시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
11992	오후 1시의 프로그램 모두 다 보여 줄래	2
11993	오후 1시의에 할 예정인 프로그램 모두 다 보여 줄래	2
11994	오전 6시의 프로그램 있나	2
11995	오전 6시의에 할 예정인 프로그램 있나	2
11996	오전 6시의 프로그램 전체적으로 보여 줄래	2
11997	오전 6시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
11998	오전 6시의 프로그램 모두 다 보여 줄래	2
11999	오전 6시의에 할 예정인 프로그램 모두 다 보여 줄래	2
12000	오후 6시의 프로그램 있나	2
12001	오후 6시의에 할 예정인 프로그램 있나	2
12002	오후 6시의 프로그램 전체적으로 보여 줄래	2
12003	오후 6시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
12004	오후 6시의 프로그램 모두 다 보여 줄래	2
12005	오후 6시의에 할 예정인 프로그램 모두 다 보여 줄래	2
12006	오전 11시의 프로그램 있나	2
12007	오전 11시의에 할 예정인 프로그램 있나	2
12008	오전 11시의 프로그램 전체적으로 보여 줄래	2
12009	오전 11시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
12010	오전 11시의 프로그램 모두 다 보여 줄래	2
12011	오전 11시의에 할 예정인 프로그램 모두 다 보여 줄래	2
12012	오후 11시의 프로그램 있나	2
12013	오후 11시의에 할 예정인 프로그램 있나	2
12014	오후 11시의 프로그램 전체적으로 보여 줄래	2
12015	오후 11시의에 할 예정인 프로그램 전체적으로 보여 줄래	2
12016	오후 11시의 프로그램 모두 다 보여 줄래	2
12017	오후 11시의에 할 예정인 프로그램 모두 다 보여 줄래	2
12018	1일 뒤의 프로그램 있나	2
12019	1일 뒤의에 할 예정인 프로그램 있나	2
12020	1일 뒤의 프로그램 전체적으로 보여 줄래	2
12021	1일 뒤의에 할 예정인 프로그램 전체적으로 보여 줄래	2
12022	1일 뒤의 프로그램 모두 다 보여 줄래	2
12023	1일 뒤의에 할 예정인 프로그램 모두 다 보여 줄래	2
12024	2일 뒤의 프로그램 있나	2
12025	2일 뒤의에 할 예정인 프로그램 있나	2
12026	2일 뒤의 프로그램 전체적으로 보여 줄래	2
12027	2일 뒤의에 할 예정인 프로그램 전체적으로 보여 줄래	2
12028	2일 뒤의 프로그램 모두 다 보여 줄래	2
12029	2일 뒤의에 할 예정인 프로그램 모두 다 보여 줄래	2
12030	3일 뒤의 프로그램 있나	2
12031	3일 뒤의에 할 예정인 프로그램 있나	2
12032	3일 뒤의 프로그램 전체적으로 보여 줄래	2
12033	3일 뒤의에 할 예정인 프로그램 전체적으로 보여 줄래	2
12034	3일 뒤의 프로그램 모두 다 보여 줄래	2
12035	3일 뒤의에 할 예정인 프로그램 모두 다 보여 줄래	2
12036	4일 뒤의 프로그램 있나	2
12037	4일 뒤의에 할 예정인 프로그램 있나	2
12038	4일 뒤의 프로그램 전체적으로 보여 줄래	2
12039	4일 뒤의에 할 예정인 프로그램 전체적으로 보여 줄래	2
12040	4일 뒤의 프로그램 모두 다 보여 줄래	2
12041	4일 뒤의에 할 예정인 프로그램 모두 다 보여 줄래	2
12042	5일 뒤의 프로그램 있나	2
12043	5일 뒤의에 할 예정인 프로그램 있나	2
12044	5일 뒤의 프로그램 전체적으로 보여 줄래	2
12045	5일 뒤의에 할 예정인 프로그램 전체적으로 보여 줄래	2
12046	5일 뒤의 프로그램 모두 다 보여 줄래	2
12047	5일 뒤의에 할 예정인 프로그램 모두 다 보여 줄래	2
12048	6일 뒤의 프로그램 있나	2
12049	6일 뒤의에 할 예정인 프로그램 있나	2
12050	6일 뒤의 프로그램 전체적으로 보여 줄래	2
12051	6일 뒤의에 할 예정인 프로그램 전체적으로 보여 줄래	2
12052	6일 뒤의 프로그램 모두 다 보여 줄래	2
12053	6일 뒤의에 할 예정인 프로그램 모두 다 보여 줄래	2
12054	화요일 프로그램 있나	2
12055	화요일에 할 예정인 프로그램 있나	2
12056	화요일 프로그램 전체적으로 보여 줄래	2
12057	화요일에 할 예정인 프로그램 전체적으로 보여 줄래	2
12058	화요일 프로그램 모두 다 보여 줄래	2
12059	화요일에 할 예정인 프로그램 모두 다 보여 줄래	2
12060	목요일 프로그램 있나	2
12061	목요일에 할 예정인 프로그램 있나	2
12062	목요일 프로그램 전체적으로 보여 줄래	2
12063	목요일에 할 예정인 프로그램 전체적으로 보여 줄래	2
12064	목요일 프로그램 모두 다 보여 줄래	2
12065	목요일에 할 예정인 프로그램 모두 다 보여 줄래	2
12066	토요일 프로그램 있나	2
12067	토요일에 할 예정인 프로그램 있나	2
12068	토요일 프로그램 전체적으로 보여 줄래	2
12069	토요일에 할 예정인 프로그램 전체적으로 보여 줄래	2
12070	토요일 프로그램 모두 다 보여 줄래	2
12071	토요일에 할 예정인 프로그램 모두 다 보여 줄래	2
12072	프로들 없니	2
12073	프로들 전체적으로 띄워 줘	2
12074	프로들 모두 다 띄워 줘	2
12075	다음주 오전에 프로들 없니	2
12076	다음주 오전에에 하는 프로들 없니	2
12077	다음주 오전에 프로들 전체적으로 띄워 줘	2
12078	다음주 오전에에 하는 프로들 전체적으로 띄워 줘	2
12079	다음주 오전에 프로들 모두 다 띄워 줘	2
12080	다음주 오전에에 하는 프로들 모두 다 띄워 줘	2
12081	내일 오후에 프로들 없니	2
12082	내일 오후에에 하는 프로들 없니	2
12083	내일 오후에 프로들 전체적으로 띄워 줘	2
12084	내일 오후에에 하는 프로들 전체적으로 띄워 줘	2
12085	내일 오후에 프로들 모두 다 띄워 줘	2
12086	내일 오후에에 하는 프로들 모두 다 띄워 줘	2
12087	오늘 오전에 프로들 없니	2
12088	오늘 오전에에 하는 프로들 없니	2
12089	오늘 오전에 프로들 전체적으로 띄워 줘	2
12090	오늘 오전에에 하는 프로들 전체적으로 띄워 줘	2
12091	오늘 오전에 프로들 모두 다 띄워 줘	2
12092	오늘 오전에에 하는 프로들 모두 다 띄워 줘	2
12093	1시의 프로들 없니	2
12094	1시의에 하는 프로들 없니	2
12095	1시의 프로들 전체적으로 띄워 줘	2
12096	1시의에 하는 프로들 전체적으로 띄워 줘	2
12097	1시의 프로들 모두 다 띄워 줘	2
12098	1시의에 하는 프로들 모두 다 띄워 줘	2
12099	5시의 프로들 없니	2
12100	5시의에 하는 프로들 없니	2
12101	5시의 프로들 전체적으로 띄워 줘	2
12102	5시의에 하는 프로들 전체적으로 띄워 줘	2
12103	5시의 프로들 모두 다 띄워 줘	2
12104	5시의에 하는 프로들 모두 다 띄워 줘	2
12105	9시의 프로들 없니	2
12106	9시의에 하는 프로들 없니	2
12107	9시의 프로들 전체적으로 띄워 줘	2
12108	9시의에 하는 프로들 전체적으로 띄워 줘	2
12109	9시의 프로들 모두 다 띄워 줘	2
12110	9시의에 하는 프로들 모두 다 띄워 줘	2
12111	13시의 프로들 없니	2
12112	13시의에 하는 프로들 없니	2
12113	13시의 프로들 전체적으로 띄워 줘	2
12114	13시의에 하는 프로들 전체적으로 띄워 줘	2
12115	13시의 프로들 모두 다 띄워 줘	2
12116	13시의에 하는 프로들 모두 다 띄워 줘	2
12117	17시의 프로들 없니	2
12118	17시의에 하는 프로들 없니	2
12119	17시의 프로들 전체적으로 띄워 줘	2
12120	17시의에 하는 프로들 전체적으로 띄워 줘	2
12121	17시의 프로들 모두 다 띄워 줘	2
12122	17시의에 하는 프로들 모두 다 띄워 줘	2
12123	21시의 프로들 없니	2
12124	21시의에 하는 프로들 없니	2
12125	21시의 프로들 전체적으로 띄워 줘	2
12126	21시의에 하는 프로들 전체적으로 띄워 줘	2
12127	21시의 프로들 모두 다 띄워 줘	2
12128	21시의에 하는 프로들 모두 다 띄워 줘	2
12129	오전 1시의 프로들 없니	2
12130	오전 1시의에 하는 프로들 없니	2
12131	오전 1시의 프로들 전체적으로 띄워 줘	2
12132	오전 1시의에 하는 프로들 전체적으로 띄워 줘	2
12133	오전 1시의 프로들 모두 다 띄워 줘	2
12134	오전 1시의에 하는 프로들 모두 다 띄워 줘	2
12135	오후 1시의 프로들 없니	2
12136	오후 1시의에 하는 프로들 없니	2
12137	오후 1시의 프로들 전체적으로 띄워 줘	2
12138	오후 1시의에 하는 프로들 전체적으로 띄워 줘	2
12139	오후 1시의 프로들 모두 다 띄워 줘	2
12140	오후 1시의에 하는 프로들 모두 다 띄워 줘	2
12141	오전 6시의 프로들 없니	2
12142	오전 6시의에 하는 프로들 없니	2
12143	오전 6시의 프로들 전체적으로 띄워 줘	2
12144	오전 6시의에 하는 프로들 전체적으로 띄워 줘	2
12145	오전 6시의 프로들 모두 다 띄워 줘	2
12146	오전 6시의에 하는 프로들 모두 다 띄워 줘	2
12147	오후 6시의 프로들 없니	2
12148	오후 6시의에 하는 프로들 없니	2
12149	오후 6시의 프로들 전체적으로 띄워 줘	2
12150	오후 6시의에 하는 프로들 전체적으로 띄워 줘	2
12151	오후 6시의 프로들 모두 다 띄워 줘	2
12152	오후 6시의에 하는 프로들 모두 다 띄워 줘	2
12153	오전 11시의 프로들 없니	2
12154	오전 11시의에 하는 프로들 없니	2
12155	오전 11시의 프로들 전체적으로 띄워 줘	2
12156	오전 11시의에 하는 프로들 전체적으로 띄워 줘	2
12157	오전 11시의 프로들 모두 다 띄워 줘	2
12158	오전 11시의에 하는 프로들 모두 다 띄워 줘	2
12159	오후 11시의 프로들 없니	2
12160	오후 11시의에 하는 프로들 없니	2
12161	오후 11시의 프로들 전체적으로 띄워 줘	2
12162	오후 11시의에 하는 프로들 전체적으로 띄워 줘	2
12163	오후 11시의 프로들 모두 다 띄워 줘	2
12164	오후 11시의에 하는 프로들 모두 다 띄워 줘	2
12165	1일 뒤의 프로들 없니	2
12166	1일 뒤의에 하는 프로들 없니	2
12167	1일 뒤의 프로들 전체적으로 띄워 줘	2
12168	1일 뒤의에 하는 프로들 전체적으로 띄워 줘	2
12169	1일 뒤의 프로들 모두 다 띄워 줘	2
12170	1일 뒤의에 하는 프로들 모두 다 띄워 줘	2
12171	2일 뒤의 프로들 없니	2
12172	2일 뒤의에 하는 프로들 없니	2
12173	2일 뒤의 프로들 전체적으로 띄워 줘	2
12174	2일 뒤의에 하는 프로들 전체적으로 띄워 줘	2
12175	2일 뒤의 프로들 모두 다 띄워 줘	2
12176	2일 뒤의에 하는 프로들 모두 다 띄워 줘	2
12177	3일 뒤의 프로들 없니	2
12178	3일 뒤의에 하는 프로들 없니	2
12179	3일 뒤의 프로들 전체적으로 띄워 줘	2
12180	3일 뒤의에 하는 프로들 전체적으로 띄워 줘	2
12181	3일 뒤의 프로들 모두 다 띄워 줘	2
12182	3일 뒤의에 하는 프로들 모두 다 띄워 줘	2
12183	4일 뒤의 프로들 없니	2
12184	4일 뒤의에 하는 프로들 없니	2
12185	4일 뒤의 프로들 전체적으로 띄워 줘	2
12186	4일 뒤의에 하는 프로들 전체적으로 띄워 줘	2
12187	4일 뒤의 프로들 모두 다 띄워 줘	2
12188	4일 뒤의에 하는 프로들 모두 다 띄워 줘	2
12189	5일 뒤의 프로들 없니	2
12190	5일 뒤의에 하는 프로들 없니	2
12191	5일 뒤의 프로들 전체적으로 띄워 줘	2
12192	5일 뒤의에 하는 프로들 전체적으로 띄워 줘	2
12193	5일 뒤의 프로들 모두 다 띄워 줘	2
12194	5일 뒤의에 하는 프로들 모두 다 띄워 줘	2
12195	6일 뒤의 프로들 없니	2
12196	6일 뒤의에 하는 프로들 없니	2
12197	6일 뒤의 프로들 전체적으로 띄워 줘	2
12198	6일 뒤의에 하는 프로들 전체적으로 띄워 줘	2
12199	6일 뒤의 프로들 모두 다 띄워 줘	2
12200	6일 뒤의에 하는 프로들 모두 다 띄워 줘	2
12201	화요일 프로들 없니	2
12202	화요일에 하는 프로들 없니	2
12203	화요일 프로들 전체적으로 띄워 줘	2
12204	화요일에 하는 프로들 전체적으로 띄워 줘	2
12205	화요일 프로들 모두 다 띄워 줘	2
12206	화요일에 하는 프로들 모두 다 띄워 줘	2
12207	목요일 프로들 없니	2
12208	목요일에 하는 프로들 없니	2
12209	목요일 프로들 전체적으로 띄워 줘	2
12210	목요일에 하는 프로들 전체적으로 띄워 줘	2
12211	목요일 프로들 모두 다 띄워 줘	2
12212	목요일에 하는 프로들 모두 다 띄워 줘	2
12213	토요일 프로들 없니	2
12214	토요일에 하는 프로들 없니	2
12215	토요일 프로들 전체적으로 띄워 줘	2
12216	토요일에 하는 프로들 전체적으로 띄워 줘	2
12217	토요일 프로들 모두 다 띄워 줘	2
12218	토요일에 하는 프로들 모두 다 띄워 줘	2
12219	다음주 오전에 프로들 없니	2
12220	다음주 오전에에 할 예정인 프로들 없니	2
12221	다음주 오전에 프로들 전체적으로 띄워 줘	2
12222	다음주 오전에에 할 예정인 프로들 전체적으로 띄워 줘	2
12223	다음주 오전에 프로들 모두 다 띄워 줘	2
12224	다음주 오전에에 할 예정인 프로들 모두 다 띄워 줘	2
12225	내일 오후에 프로들 없니	2
12226	내일 오후에에 할 예정인 프로들 없니	2
12227	내일 오후에 프로들 전체적으로 띄워 줘	2
12228	내일 오후에에 할 예정인 프로들 전체적으로 띄워 줘	2
12229	내일 오후에 프로들 모두 다 띄워 줘	2
12230	내일 오후에에 할 예정인 프로들 모두 다 띄워 줘	2
12231	오늘 오전에 프로들 없니	2
12232	오늘 오전에에 할 예정인 프로들 없니	2
12233	오늘 오전에 프로들 전체적으로 띄워 줘	2
12234	오늘 오전에에 할 예정인 프로들 전체적으로 띄워 줘	2
12235	오늘 오전에 프로들 모두 다 띄워 줘	2
12236	오늘 오전에에 할 예정인 프로들 모두 다 띄워 줘	2
12237	1시의 프로들 없니	2
12238	1시의에 할 예정인 프로들 없니	2
12239	1시의 프로들 전체적으로 띄워 줘	2
12240	1시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12241	1시의 프로들 모두 다 띄워 줘	2
12242	1시의에 할 예정인 프로들 모두 다 띄워 줘	2
12243	5시의 프로들 없니	2
12244	5시의에 할 예정인 프로들 없니	2
12245	5시의 프로들 전체적으로 띄워 줘	2
12246	5시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12247	5시의 프로들 모두 다 띄워 줘	2
12248	5시의에 할 예정인 프로들 모두 다 띄워 줘	2
12249	9시의 프로들 없니	2
12250	9시의에 할 예정인 프로들 없니	2
12251	9시의 프로들 전체적으로 띄워 줘	2
12252	9시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12253	9시의 프로들 모두 다 띄워 줘	2
12254	9시의에 할 예정인 프로들 모두 다 띄워 줘	2
12255	13시의 프로들 없니	2
12256	13시의에 할 예정인 프로들 없니	2
12257	13시의 프로들 전체적으로 띄워 줘	2
12258	13시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12259	13시의 프로들 모두 다 띄워 줘	2
12260	13시의에 할 예정인 프로들 모두 다 띄워 줘	2
12261	17시의 프로들 없니	2
12262	17시의에 할 예정인 프로들 없니	2
12263	17시의 프로들 전체적으로 띄워 줘	2
12264	17시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12265	17시의 프로들 모두 다 띄워 줘	2
12266	17시의에 할 예정인 프로들 모두 다 띄워 줘	2
12267	21시의 프로들 없니	2
12268	21시의에 할 예정인 프로들 없니	2
12269	21시의 프로들 전체적으로 띄워 줘	2
12270	21시의에 할 예정인 프로들 전체적으로 띄워 줘	2
12271	21시의 프로들 모두 다 띄워 줘	2
